,LinguaPy,LinguaPy,LinguaPy,LinguaPy,LinguaPy,LinguaPy,LinguaPy,LinguaPy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,QEMetricX_24-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,XCOMET-QE-Strict-linguapy,metricx_qe_score,metricx_qe_score,metricx_qe_score,metricx_qe_score,metricx_qe_score,metricx_qe_score,metricx_qe_score,metricx_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score,xcomet_qe_score
,ALL,angry,disgusted,fearful,happy,neutral,sad,surprised,ALL,angry,disgusted,fearful,happy,neutral,sad,surprised,ALL,angry,disgusted,fearful,happy,neutral,sad,surprised,ALL,angry,disgusted,fearful,happy,neutral,sad,surprised,ALL,angry,disgusted,fearful,happy,neutral,sad,surprised
system,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
gemma_seamlessm4t,4.199066874027994,1.4492753623188406,0.7299270072992701,5.617977528089887,5.084745762711865,5.508474576271186,2.127659574468085,4.895104895104895,82.36092524785121,84.00511451614076,82.07351442410128,78.04884229550201,80.09649761938779,82.1967076201276,85.70779608475401,83.04011853591545,0.7582456551341581,0.7964617441529813,0.7194983557845555,0.6602253906763671,0.6986213073892108,0.7670862075549124,0.8128301437864912,0.7437332003683477,86.0244174799025,85.25593378803005,82.62203062102742,83.08084603039066,84.33300272640535,87.03123075494511,87.82158366099317,87.23593350140365,0.7855485296345177,0.8047582503678142,0.7248219328857687,0.6756748136425956,0.7265881362271174,0.8045981142046403,0.8339700483261271,0.781160486744834
tower_seamlessm4t,4.561949196474857,0.8695652173913043,0.7299270072992701,10.112359550561797,6.214689265536723,5.614406779661017,2.127659574468085,6.293706293706294,82.57856602208982,85.0826754445615,83.09419820778561,75.01398448160525,78.27824688168232,82.60445484277493,87.83224654546443,82.44961405592365,0.7594409275330707,0.7964008561942888,0.744750172334866,0.6473080672407419,0.6824212658540004,0.7681834593896707,0.8367341057734287,0.7409461997709907,86.67216776750939,85.77558307855026,83.8160939712594,83.67705686942915,83.89516572334335,87.68219399797904,89.7515671947535,88.18104715072192,0.7873454621866028,0.8017002774321514,0.7517489166590419,0.6750837952066003,0.7203408697735791,0.8047976878874193,0.8488116303974009,0.7840076707355625
aya_canary-v2,6.480041472265422,6.956521739130435,10.218978102189782,3.3707865168539324,5.084745762711865,5.932203389830509,3.1914893617021276,11.188811188811188,63.658521605996405,60.37604666447294,57.97406332336203,67.28923659913995,63.582132767822785,65.25531319743496,58.63793025625513,67.61779541068978,0.17248272634768677,0.1725228855939771,0.15369710050876775,0.17782610228149157,0.18160514607183678,0.17149795690556086,0.18074589728457022,0.17683539303285037,68.06794290013607,64.96870836175006,65.32472651196223,69.66980721441547,67.52857531531382,69.16893163373915,61.26193721750949,75.04969023657846,0.18700501511479112,0.18621490901552032,0.1735285573509814,0.18247995977917833,0.19389756244875617,0.18604064775872295,0.18495975092469535,0.2038177982102135
gemma_canary-v2,78.74546397096941,78.84057971014494,78.83211678832117,80.89887640449437,76.27118644067797,79.23728813559322,65.95744680851064,85.3146853146853,8.890545353610138,9.404980681599056,7.968119906683043,7.024259738707812,10.386768497316183,8.079041927042653,14.873809307179556,9.266716293521696,0.03241810606050987,0.030308568040313927,0.02764395977893885,0.023922522081417985,0.03915947402096064,0.03198095311073318,0.0499113585720671,0.03041139383103464,69.49803552076321,66.59671851482943,65.11829949817519,69.357341889585,69.61616861214071,70.82701007352543,61.77259026182459,76.94020513387827,0.19430056587634092,0.18541009633707395,0.16504880285611118,0.17869694480735265,0.20647119974854303,0.19764637456806297,0.19305294871013215,0.21715410582890565
tower_canary-v2,24.57231726283048,27.536231884057973,32.11678832116788,26.96629213483146,25.98870056497175,20.97457627118644,24.46808510638298,30.76923076923077,50.96820394037424,50.784206801566526,43.75557907306365,49.03309233804767,50.39703144730821,53.03260329466755,45.95808701819562,49.898896834233426,0.15996828148969025,0.14640808053638624,0.13076871067938142,0.14235139449828127,0.15540479283022174,0.17422027091132636,0.1409938875189487,0.1556603513084925,65.6876209240123,65.20737256934677,63.589594489466535,67.18634099103092,67.98763802832804,65.79953552378436,57.86618928452756,69.47918303863152,0.20607365374566824,0.19626330273306888,0.1869361978160204,0.18963939114735368,0.21340475538166734,0.21385610627969412,0.17828831924720012,0.21612003971855123
aya_owsm4.0-ctc,2.6438569206842923,0.5797101449275363,0.0,2.247191011235955,3.954802259887006,3.7076271186440675,1.0638297872340425,2.797202797202797,82.188152559623,82.49597984863364,80.78299321745433,76.64238768548108,80.57605742465304,82.87752808038525,84.74046952087194,82.01005495053072,0.7349215544733191,0.7573183850101802,0.6765577720247046,0.6173471505387446,0.7063671573575607,0.7505426612067021,0.7919815084401597,0.7046923339887933,84.51821767412486,83.0069206678349,80.78299321745433,78.48035013608718,83.85545324201638,86.13963916103782,85.78823225216028,84.78254969595196,0.7526851081481989,0.7611487417981244,0.6765577720247046,0.6263242832730326,0.7237368938276323,0.776125555731735,0.8026198063125002,0.7321102455049961
gemma_owsm4.0-ctc,4.14722654224987,0.8695652173913043,0.0,4.49438202247191,6.779661016949152,5.826271186440677,1.0638297872340425,3.4965034965034967,79.52942236703316,80.33361578074054,78.54330127778715,73.69824797785684,77.1698983426148,79.6337395107563,85.44142884570867,80.50884993197201,0.7158579322504157,0.73697386254435,0.6657424098166236,0.6109362792098121,0.669225911383575,0.7334393658833105,0.7857594393352245,0.6739356274996604,83.14781647512739,81.13869805698809,78.54330127778715,77.38216491093796,83.12325506324822,84.64428273965683,86.50525863294271,83.93936248113225,0.7416090314726004,0.7422091223191524,0.6657424098166236,0.6263384646579121,0.7092273981220978,0.7697997608348348,0.7963977372075649,0.702554056069234
tower_owsm4.0-ctc,3.576982892690513,0.0,1.4598540145985401,4.49438202247191,5.084745762711865,4.872881355932203,1.0638297872340425,4.895104895104895,80.48051025905005,81.71370488102886,76.73195469814496,75.41956406630827,77.88334940601203,80.96021688983666,86.49773159496328,80.33897028957213,0.7266270210430559,0.743259883661201,0.6706619435635797,0.6245859087015806,0.692923873873417,0.7475222912774879,0.7892820251748917,0.6662164515965469,83.66060712572792,81.71370488102886,78.17015601422665,79.31652314609356,82.62194554499314,85.2471103966394,87.55215528734186,84.57581716588327,0.7491483022321254,0.743259883661201,0.6849599579607484,0.6323799603943074,0.7232307077380223,0.7784210551072354,0.7999203230472322,0.7029878515359405
desta2-8b,3.7325038880248833,0.5797101449275363,2.18978102189781,3.3707865168539324,3.389830508474576,4.872881355932203,3.1914893617021276,6.293706293706294,77.00156456310864,77.51816606521606,74.81740935353467,74.93477057406072,77.77154608028756,76.97375263024311,82.51132124345354,74.7428024557087,0.5974080530166657,0.6349958594942439,0.5565119533099397,0.49229412015234486,0.5696375119147328,0.6030194926809646,0.7173962974326408,0.5297815090084409,80.14077834286734,77.9645068804423,76.7584121144601,77.81306027897288,80.5280444739902,81.1454646606314,84.73180353197645,79.95083693420136,0.6131506871978596,0.6362062652689823,0.5604892371453508,0.5037937504187059,0.5824681617277491,0.6262679457846019,0.7296034146021021,0.5508763523889588
qwen2audio-7b,8.346293416277865,6.086956521739131,2.9197080291970803,5.617977528089887,11.864406779661017,10.063559322033898,5.319148936170213,6.993006993006993,78.71481370989247,79.34928446852642,81.31259580206697,77.44299078724357,73.70363691583864,78.36365212913665,83.39511050505841,80.93111166649766,0.6996045118635216,0.7225458293721296,0.7082034347266176,0.6289636676063698,0.6477738836054074,0.7013827758225597,0.7621145743797434,0.6913081644089906,85.94506100983493,84.15922573131064,83.7240098649568,82.13777938250746,83.80712265567591,87.26547723317171,88.00813364633855,87.32449170071762,0.7603831079036786,0.7706181278263313,0.7290699140433847,0.6601466296261616,0.7125726422600154,0.7774848093957467,0.8059892224029024,0.7443785183913224
