system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
qwen2audio-7b,CANADIAN ENGLISH,2.0,3.592378750704229,3.6904626664146782,0.9134551800042391,0.8938369257003069
qwen2audio-7b,ENGLAND ENGLISH,3.0,3.86018344797194,4.564938359633088,0.8944526313245297,0.8677233861386776
qwen2audio-7b,FILIPINO,3.0,3.108588836379349,3.726441669650376,0.9253848157823086,0.8975329606235027
qwen2audio-7b,GERMAN ENGLISH NON NATIVE SPEAKER,5.0,3.224798992834985,3.9628379165753724,0.9348591512441635,0.8871139985322952
qwen2audio-7b,HONG KONG ENGLISH,6.0,3.0568155244737865,4.362678254023194,0.9261825734376907,0.8717317992448806
qwen2audio-7b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,5.0,4.255530530698597,5.207011603601277,0.8495749416947365,0.8211994421482086
qwen2audio-7b,IRISH ENGLISH,9.0,3.510072546079755,5.13490037329495,0.9257458357512951,0.8466551224887371
qwen2audio-7b,MALAYSIAN ENGLISH,6.0,3.7597364510595797,4.9700286193192005,0.9001554980874061,0.8468157169222832
qwen2audio-7b,NEW ZEALAND ENGLISH,2.0,2.9985205744206906,3.3449748180806638,0.9329504901170731,0.9179115152359009
qwen2audio-7b,SCOTTISH ENGLISH,2.0,2.5708872355148196,3.0193882251903417,0.9381799492239952,0.9185358414053917
qwen2audio-7b,SINGAPOREAN ENGLISH,3.0,3.1964593709260227,3.930643798187375,0.901692359521985,0.8735806448012591
qwen2audio-7b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,2.0,2.6521176949515937,3.084764794446528,0.9300137314200402,0.917355737388134
qwen2audio-7b,UNITED STATES ENGLISH,2.0,4.080866050384938,4.558338422439992,0.8571694654226303,0.8373454660177231
seamlessm4t,AUSTRALIAN ENGLISH,2.0,0.9561247416585684,1.4455638118833303,0.982037426829338,0.9621254271268844
seamlessm4t,CANADIAN ENGLISH,0.0,1.6791258958354591,1.6791258958354591,0.9617535193264485,0.9617535193264485
seamlessm4t,ENGLAND ENGLISH,1.0,2.735803362838924,2.9347498578950764,0.9377140495926142,0.929086065068841
seamlessm4t,FILIPINO,2.0,1.0961298986896872,1.5710508647188544,0.9840709239244461,0.964301644563675
seamlessm4t,GERMAN ENGLISH NON NATIVE SPEAKER,3.0,1.173817423991859,1.8449867324158549,0.9776729226112366,0.9492463040351867
seamlessm4t,HONG KONG ENGLISH,4.0,0.9451695549860597,1.9173993826285005,0.9828496438264847,0.9430692499876022
seamlessm4t,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,0.0,2.2773664534837006,2.2773664534837006,0.9379825899004937,0.9379825899004937
seamlessm4t,IRISH ENGLISH,8.0,1.3729317617416381,3.2996308587491514,0.9724989837408066,0.8943606984615325
seamlessm4t,MALAYSIAN ENGLISH,2.0,1.3636837727949023,1.6731009043380618,0.9784295129776001,0.9627356338500976
seamlessm4t,NEW ZEALAND ENGLISH,1.0,1.1290275061130524,1.3623988246917724,0.9777944320440293,0.968215012550354
seamlessm4t,SCOTTISH ENGLISH,1.0,0.8848325301334262,1.089946103207767,0.9841726273298264,0.9747247445583344
seamlessm4t,SINGAPOREAN ENGLISH,1.0,1.0253840615227818,1.2744514163210987,0.9678576335310936,0.9578576335310935
seamlessm4t,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,1.0,0.917275812998414,1.149055847302079,0.9832759290933609,0.9737775593996048
seamlessm4t,UNITED STATES ENGLISH,3.0,2.101501880474389,2.7343677981570362,0.946393839865923,0.9181283243000508
voxtral-small-24b,AUSTRALIAN ENGLISH,4.0,0.9410585794597864,1.9084370253235101,0.9820854657888413,0.9442439311742783
voxtral-small-24b,CANADIAN ENGLISH,0.0,1.9255827935785055,1.9255827935785055,0.9475877425074577,0.9475877425074577
voxtral-small-24b,ENGLAND ENGLISH,4.0,2.1576280218362807,3.0575182634592055,0.9309663372486829,0.8933809172362089
voxtral-small-24b,FILIPINO,2.0,1.3824017095938326,1.8108604407683015,0.9535471633076668,0.9361647334694863
voxtral-small-24b,GERMAN ENGLISH NON NATIVE SPEAKER,2.0,1.2472660384327172,1.7024602029472589,0.9697164911031723,0.9503234189748764
voxtral-small-24b,HONG KONG ENGLISH,4.0,1.7782929949089885,2.6898235676810147,0.9479110297560692,0.9107444944977761
voxtral-small-24b,INDIA AND SOUTH ASIA INDIA PAKISTAN SRI LANKA,2.0,2.1970098580792548,2.584984071440995,0.9269883336126804,0.9118641830980778
voxtral-small-24b,IRISH ENGLISH,7.000000000000001,1.935573121085763,3.5664894703775643,0.9443425957858562,0.8777349869906902
voxtral-small-24b,MALAYSIAN ENGLISH,2.0,2.230315929092467,2.7125880766287445,0.9286791889369488,0.9107957629859448
voxtral-small-24b,NEW ZEALAND ENGLISH,2.0,1.4302283042669297,1.8500221377611161,0.9668347316980362,0.950212555527687
voxtral-small-24b,SCOTTISH ENGLISH,1.0,1.0807178195565939,1.2928136356920004,0.9781705647706985,0.9685368698835373
voxtral-small-24b,SINGAPOREAN ENGLISH,4.0,1.61584355391562,2.3640554604679345,0.9596455985307694,0.9292688184976577
voxtral-small-24b,SOUTHERN AFRICAN SOUTH AFRICA ZIMBABWE NAMIBIA,2.0,1.5172232292965055,1.9978086422756314,0.9486353220045567,0.9288993223011494
voxtral-small-24b,UNITED STATES ENGLISH,6.0,2.028763719573617,3.2860353199392556,0.936986082047224,0.879513890594244
