system,accent,LinguaPy,metricx_qe_score,QEMetricX_24-Strict-linguapy,xcomet_qe_score,XCOMET-QE-Strict-linguapy
desta2-8b,XIA,0.0,15.067224740982056,15.067224740982056,0.21414843760430813,0.21414843760430813
gemma_owsm4.0-ctc,BEI,0.0,11.167086177402073,11.167086177402073,0.4858810181419055,0.4858810181419055
gemma_owsm4.0-ctc,CHD,0.0,22.436227798461914,22.436227798461914,0.19577499479055405,0.19577499479055405
gemma_owsm4.0-ctc,CMN,0.0,11.732172287172741,11.732172287172741,0.4803652520188027,0.4803652520188027
gemma_owsm4.0-ctc,JNN,20.0,15.056835174560547,18.873236656188965,0.2038135975599289,0.16203521490097045
gemma_owsm4.0-ctc,TYN,0.0,21.897803715297155,21.897803715297155,0.17996172500508173,0.17996172500508173
gemma_owsm4.0-ctc,WHN,0.0,20.62074859937032,20.62074859937032,0.2211623229086399,0.2211623229086399
gemma_owsm4.0-ctc,XIA,0.0,20.52525806427002,20.52525806427002,0.21418492309749126,0.21418492309749126
gemma_seamlessm4t,BEI,0.0,10.750939819547865,10.750939819547865,0.5292536492149035,0.5292536492149035
gemma_seamlessm4t,CHD,0.0,12.934251546859741,12.934251546859741,0.3551198773086071,0.3551198773086071
gemma_seamlessm4t,CMN,0.0,10.561340749263763,10.561340749263763,0.5162485610279772,0.5162485610279772
gemma_seamlessm4t,JNN,20.0,11.152285194396972,14.947587251663208,0.3189807370305061,0.276838643848896
gemma_seamlessm4t,TYN,0.0,16.10083590235029,16.10083590235029,0.21793658126677787,0.21793658126677787
gemma_seamlessm4t,WHN,0.0,15.689738194147745,15.689738194147745,0.2580546271055937,0.2580546271055937
gemma_seamlessm4t,XIA,0.0,15.07448872923851,15.07448872923851,0.28490537498146296,0.28490537498146296
gemma_whisper,BEI,0.0,10.429738216929966,10.429738216929966,0.5212373360991478,0.5212373360991478
gemma_whisper,CHD,0.0,15.161782026290894,15.161782026290894,0.21690242514014244,0.21690242514014244
gemma_whisper,CMN,0.0,10.290433790948656,10.290433790948656,0.47371046410666573,0.47371046410666573
gemma_whisper,JNN,10.0,14.800809764862061,16.339653301239014,0.21949509531259537,0.19747650474309922
gemma_whisper,TYN,0.0,19.529455729893275,19.529455729893275,0.21365783416799136,0.21365783416799136
gemma_whisper,WHN,0.0,16.959718426068623,16.959718426068623,0.17257917113602161,0.17257917113602161
gemma_whisper,XIA,12.5,13.966660499572754,15.371748328208923,0.22118719201534986,0.19220953900367022
owsm4.0-ctc,BEI,5.555555555555555,22.933777703179253,23.77448187934028,0.21842646847168604,0.2049743061264356
owsm4.0-ctc,CHD,20.0,25.0,25.0,0.18046338856220245,0.13575589209794997
owsm4.0-ctc,CMN,18.055555555555554,22.514097902509903,23.773965941535103,0.21131001360481605,0.18083965902527174
owsm4.0-ctc,JNN,30.0,22.47400369644165,24.65735912322998,0.21395114809274673,0.14945411533117295
owsm4.0-ctc,TYN,7.142857142857142,24.590109280177526,24.73062801361084,0.20111294889024325,0.18533640514527047
owsm4.0-ctc,WHN,8.333333333333332,24.011342366536457,24.033142884572346,0.21755663553873697,0.2005170707901319
owsm4.0-ctc,XIA,37.5,23.18914246559143,25.0,0.22368797846138477,0.13755778782069683
phi4multimodal,BEI,11.11111111111111,8.604965236451891,9.243341366449991,0.5187153369188309,0.4987459265523487
phi4multimodal,CHD,10.0,12.247161388397217,13.003149890899659,0.372666759043932,0.3492709659039974
phi4multimodal,CMN,4.166666666666666,8.40717108713256,9.042822218603558,0.5045617498043511,0.4911751343558232
phi4multimodal,JNN,0.0,9.642907071113587,9.642907071113587,0.3714300587773323,0.3714300587773323
phi4multimodal,TYN,0.0,10.850426145962306,10.850426145962306,0.23564232273825578,0.23564232273825578
phi4multimodal,WHN,0.0,12.463793834050497,12.463793834050497,0.35831789920727414,0.35831789920727414
phi4multimodal,XIA,0.0,8.394662916660309,8.394662916660309,0.38185764756053686,0.38185764756053686
qwen2audio-7b,BEI,5.555555555555555,7.824773867925008,8.459991375605265,0.45386919875939685,0.43040381868680316
qwen2audio-7b,CHD,10.0,7.059697055816651,8.043203449249267,0.448136268556118,0.4157090738415718
